iter	MAPE	RMSE
0	0.9142504327	165948.8026
1	0.8270883277	152119.391
2	0.7519677463	139823.9253
3	0.6815485869	129300.6937
4	0.6193770798	119211.6404
5	0.5617428007	110254.4521
6	0.510283453	101743.0228
7	0.464355595	93982.46272
8	0.4235342261	86926.22762
9	0.385038374	80566.67412
10	0.3544854545	75062.76004
11	0.3252154123	69832.50699
12	0.2990692031	64974.8784
13	0.2755417822	60643.53462
14	0.2548501813	56692.57941
15	0.2368520692	53184.40095
16	0.2202325699	49847.22369
17	0.2038252071	46758.20265
18	0.1901400376	44023.27277
19	0.1784572631	41635.80391
20	0.167237327	39410.14355
21	0.1575392083	37337.76713
22	0.1487006441	35535.83403
23	0.1420177368	33906.91191
24	0.1350507875	32379.21613
25	0.1299010682	31078.20467
26	0.1252510024	29935.20121
27	0.1208855347	28816.23287
28	0.1170378287	27832.08304
29	0.1133890743	26856.19626
30	0.1105785094	26088.83267
31	0.1079943587	25363.99759
32	0.1055154317	24681.55163
33	0.1038197026	24113.04665
34	0.1017848931	23587.67768
35	0.100063034	23149.73655
36	0.09856789743	22653.98442
37	0.0967529116	22182.86341
38	0.09547261055	21796.98928
39	0.09435573356	21485.73045
40	0.09339702147	21161.85561
41	0.09193474128	20772.45624
42	0.09134134618	20542.85904
43	0.09059970649	20280.05606
44	0.08963872863	20008.78731
45	0.0886530335	19709.31329
46	0.08788584157	19510.37195
47	0.0873295003	19308.49819
48	0.08615109092	19030.25719
49	0.08520766632	18781.29776
50	0.08446289332	18544.41183
51	0.08409358124	18377.54446
52	0.08360585411	18209.37913
53	0.08278034318	18012.03783
54	0.08225913615	17840.17081
55	0.08200567782	17750.00478
56	0.08124514352	17583.09511
57	0.08067960375	17403.67822
58	0.08012795175	17206.00188
59	0.07953151525	17069.36941
60	0.07892997624	16895.34858
61	0.07842039625	16778.85509
62	0.07786568332	16638.22933
63	0.07762509129	16551.0233
64	0.07710039869	16405.27483
65	0.07693060997	16325.18376
66	0.07639141751	16174.01044
67	0.07609805517	16049.68355
68	0.07563833739	15981.5187
69	0.07512707663	15864.20713
70	0.07498901397	15788.33547
71	0.07443915023	15670.71685
72	0.07398709343	15551.69152
73	0.07372335029	15467.82801
74	0.07322340995	15377.25838
75	0.07291141604	15285.8456
76	0.07258057599	15175.30386
77	0.07234153063	15097.73995
