iter	MAPE	RMSE
106	0.06451939944	13275.94459
107	0.06399815869	13180.98463
108	0.06387884511	13134.71103
109	0.06348719037	13043.16316
110	0.06300444748	12923.5369
111	0.06268222115	12838.7538
112	0.06224263992	12761.21958
113	0.06218879225	12740.12169
114	0.06177196653	12636.13892
115	0.0615064799	12564.20998
116	0.06104557598	12497.14061
117	0.06091603012	12451.63237
118	0.06088767643	12437.58725
119	0.06034203903	12327.40101
120	0.06029658601	12302.8364
121	0.05998428025	12222.82458
122	0.05984953271	12165.03833
123	0.0594427444	12080.33449
124	0.05912157856	12004.50009
125	0.05884944049	11930.53248
126	0.05876645161	11896.311
127	0.05844959007	11820.66982
128	0.05838679086	11795.11435
129	0.05822191444	11744.81001
130	0.05785832203	11658.65715
131	0.05743225864	11587.04646
132	0.05738486686	11564.96567
133	0.0568807477	11485.94173
134	0.05684442103	11472.14158
135	0.05656231696	11419.19684
136	0.05637882458	11361.91401
137	0.05605604075	11299.49381
138	0.05593637806	11274.16744
139	0.05568090849	11205.20698
140	0.05510602333	11115.3243
141	0.05503627419	11087.79748
142	0.05476158564	11040.37017
143	0.05468715937	11011.44852
144	0.05426796583	10913.96508
145	0.05417042319	10894.24836
146	0.05378276821	10850.6856
147	0.05359947318	10821.94108
148	0.0532073732	10726.28124
149	0.05283163383	10641.95404
150	0.05268167184	10593.63165
151	0.05249371101	10545.73791
152	0.05244174614	10531.07119
153	0.05211025314	10477.02566
154	0.05188732927	10427.81167
155	0.05156566499	10381.16356
156	0.05128555356	10309.23066
157	0.05122431603	10279.47528
158	0.0511790557	10261.17737
159	0.05103693716	10224.92139
160	0.05096385751	10193.67731
161	0.0509232917	10182.1234
162	0.05064789373	10130.28824
163	0.05060002264	10114.84693
164	0.05027264403	10065.9443
165	0.05024153822	10057.24499
166	0.04999684003	10011.09173
167	0.049790479	9958.503856
168	0.04962200043	9906.49197
169	0.04959072482	9896.656316
170	0.0495643748	9889.770864
171	0.04951144051	9876.826849
172	0.04948471277	9866.396494
173	0.04945965086	9860.520106
174	0.04921612008	9809.4188
175	0.04920488001	9800.259378
176	0.04901035566	9757.050324
177	0.04898727903	9750.196202
178	0.04896995886	9740.55191
179	0.04890660031	9729.587006
180	0.04875171977	9694.760945
181	0.04872172275	9681.287758
182	0.04853691	9637.877845
183	0.0482676485	9585.132379
184	0.04823544628	9572.821706
185	0.04799736085	9521.969723
186	0.04795427686	9503.611065
187	0.04784274456	9470.454275
188	0.0475182791	9393.527598
189	0.04733772752	9350.484372
190	0.04710768955	9296.653266
191	0.04708669603	9290.97308
192	0.04675480163	9239.488769
193	0.04642580083	9181.965777
194	0.04624290659	9133.152623
195	0.04607698234	9098.777326
196	0.04589331625	9051.337398
197	0.04555943174	8994.46236
198	0.04542800963	8961.602163
199	0.04533289566	8934.008961
200	0.04528104381	8914.470226
201	0.0451720342	8891.235965
202	0.04480802612	8832.790697
203	0.04451351266	8785.877286
204	0.04430906572	8741.647415
205	0.04403826828	8687.521141
206	0.0439037412	8653.704476
207	0.04369311291	8612.106081
208	0.04348296805	8572.759801
209	0.04338212089	8550.835996
210	0.04318752885	8509.603419
211	0.04286272794	8462.290254
212	0.04273018022	8439.866031
213	0.04253422566	8412.089818
214	0.04230968356	8367.737689
215	0.04219269941	8339.183169
216	0.0421714862	8334.041854
217	0.04214354519	8328.436859
218	0.04192975347	8283.434276
219	0.04189460369	8274.224343
220	0.04167292597	8235.190881
221	0.04161879412	8220.601855
222	0.04159963972	8212.341297
223	0.04155613941	8199.29793
224	0.0414100781	8161.352928
225	0.04108179336	8113.489141
226	0.04094099855	8087.727273
227	0.04070271665	8054.574076
228	0.04061259616	8025.881019
229	0.04047093518	7991.153669
230	0.04022547431	7945.905439
231	0.03999633316	7910.015285
232	0.03987230233	7885.538153
233	0.03968866723	7843.536006
234	0.03948577567	7801.907473
235	0.03931732888	7782.293789
236	0.0391069725	7737.343997
237	0.03894044634	7710.575104
238	0.03889497003	7699.67751
239	0.03886919709	7693.438135
240	0.03869001379	7650.402987
241	0.03860885807	7627.332451
242	0.03852715602	7614.402053
243	0.03850399791	7609.486268
244	0.03848938781	7604.650082
245	0.03838965604	7576.684532
246	0.03818976803	7533.57403
247	0.03795913456	7488.428472
248	0.03783865574	7464.520182
249	0.03777756658	7439.226576
250	0.03775656817	7434.917772
251	0.03768426405	7428.964881
252	0.03763944126	7415.477545
253	0.03747129324	7378.139376
254	0.03744914199	7371.554731
255	0.03729443557	7338.373669
256	0.03717815645	7310.051773
257	0.03710986105	7295.48131
258	0.03682425858	7240.956325
259	0.03669716135	7227.596485
260	0.03667843598	7224.16671
261	0.03666070228	7221.001886
262	0.03653114152	7190.012671
263	0.03634746869	7154.797346
264	0.03617623204	7115.110502
265	0.03595703423	7068.7891
266	0.03569967275	7030.46236
267	0.03562382933	7007.789673
268	0.03555260794	6991.1377
269	0.03542644169	6966.467439
270	0.03514895324	6921.862134
271	0.03502464944	6892.956737
272	0.03494747577	6870.748003
273	0.03493798663	6867.457587
274	0.03488183901	6855.215594
275	0.03485687479	6852.652534
276	0.0346139022	6818.391148
277	0.03451152843	6792.412268
278	0.03434791306	6751.623453
279	0.03420658337	6716.483294
280	0.03393723831	6669.286767
281	0.03391311624	6660.541649
282	0.03378018901	6629.680817
283	0.03375973791	6623.460521
284	0.03364148918	6596.674451
285	0.03342462513	6563.705569
286	0.03309696869	6518.893607
287	0.03299631029	6496.935266
288	0.03290322117	6479.77403
289	0.0328363826	6463.861357
290	0.03276205254	6442.481573
291	0.03271432169	6431.834323
292	0.03253433038	6391.660207
293	0.03246336336	6371.476106
294	0.03237010349	6345.982347
295	0.03217074651	6303.005194
296	0.03206130316	6280.655934
297	0.03198563895	6256.041847
298	0.03189323667	6234.350275
299	0.03176570139	6204.652933
300	0.03167221895	6189.097733
301	0.03160628142	6174.22437
302	0.03148067701	6150.076656
303	0.03130191688	6122.401293
304	0.03115797672	6093.326586
305	0.0311447304	6091.005753
306	0.03113243808	6086.891221
307	0.03094800335	6040.047514
308	0.03093044489	6036.139405
309	0.03078360687	6003.871452
310	0.03076859116	5997.772115
311	0.03062946296	5971.154124
312	0.03057205057	5957.993651
313	0.03038663081	5931.982331
314	0.03015235166	5888.082661
315	0.03013624019	5884.994406
316	0.02999679778	5864.798557
317	0.02993272017	5850.285412
318	0.02973951103	5817.712026
319	0.02958517991	5789.500072
320	0.02957066839	5785.912818
321	0.0295549585	5781.769627
322	0.0293854895	5752.592061
323	0.02928714679	5728.587431
324	0.0291960668	5706.365337
325	0.0290476573	5673.164757
326	0.0289579887	5645.529391
327	0.02891583381	5635.941646
328	0.02884912497	5617.228501
329	0.02868847511	5586.699903
330	0.02858200846	5566.771144
331	0.02855246439	5557.74533
332	0.02838615176	5529.892811
333	0.02825590939	5504.201594
334	0.0282451551	5501.550291
335	0.02811718951	5480.648493
336	0.02807728362	5471.208786
337	0.02799120467	5447.953297
338	0.02777193839	5418.450537
339	0.02763656585	5386.271422
340	0.02751761849	5369.686514
341	0.0274466066	5356.640452
342	0.02734234176	5330.132967
343	0.02724499504	5307.328561
344	0.02720397935	5298.325477
345	0.02719505688	5297.020731
346	0.02707904578	5266.756492
347	0.02705356891	5261.042191
348	0.02686702122	5230.962066
349	0.026831871	5222.401931
350	0.02674304581	5202.171176
351	0.0266454351	5181.005284
352	0.02659302963	5170.091206
353	0.02648104289	5145.822518
354	0.02636149842	5123.161323
355	0.02631789247	5115.250772
356	0.02628509969	5105.941447
357	0.02625369216	5100.508447
358	0.02611790185	5080.226412
359	0.02609521975	5076.201292
360	0.0259974816	5052.112909
361	0.02598320366	5049.350748
362	0.02590975607	5036.375528
363	0.02585209546	5024.742779
364	0.02565029349	4993.327424
365	0.02553897355	4971.148126
366	0.02539682	4938.733545
367	0.02538893507	4937.581124
368	0.02523315617	4910.984324
369	0.02513685184	4892.353926
370	0.02513022366	4890.497968
371	0.02502744315	4871.520261
372	0.02495611948	4852.79384
373	0.02492305521	4845.598515
374	0.02485323684	4833.114537
375	0.02472893688	4802.009102
376	0.02464684119	4780.726693
377	0.02458180801	4766.793329
378	0.02457621674	4764.613795
379	0.02450330566	4746.075592
380	0.02441797039	4726.375054
381	0.02429068982	4705.748228
382	0.02418350849	4682.35874
383	0.02407166813	4659.002694
384	0.02400610994	4649.122119
385	0.02397818662	4642.499578
386	0.02391911729	4630.315547
387	0.02380969636	4613.75271
388	0.02364605145	4583.368126
389	0.02358140531	4570.59641
390	0.02351096667	4556.727885
391	0.02335843198	4527.525801
392	0.02334765814	4525.170564
393	0.0232916562	4511.912096
394	0.02321088523	4498.425303
395	0.02314855349	4486.256978
396	0.02299338327	4462.672652
397	0.02290688735	4442.359905
398	0.02281091707	4422.462747
399	0.02270451831	4404.272564
400	0.02261736862	4384.304685
401	0.0225731425	4376.176671
402	0.02246597142	4352.692711
403	0.02236279104	4335.632161
404	0.02225479895	4315.158642
405	0.02215564158	4296.729638
406	0.02208068108	4276.848355
407	0.02198302412	4255.932777
408	0.02193697166	4243.578587
409	0.02186741306	4232.047483
410	0.02186083088	4231.069905
411	0.021851952	4227.165625
412	0.02178584231	4211.000953
413	0.02178271047	4210.078988
414	0.02164874261	4188.511658
415	0.02154352152	4173.69371
416	0.02149244846	4164.040023
417	0.02146203746	4156.880365
418	0.02140750572	4148.364751
419	0.02135339868	4134.069862
420	0.02127060607	4117.694036
421	0.02119907416	4104.542203
422	0.02116056489	4096.072869
423	0.02108170992	4076.054612
424	0.02098884811	4057.598997
425	0.02089369913	4041.749995
426	0.02082269477	4028.117856
427	0.02077257038	4021.907506
428	0.02075098413	4016.549227
429	0.02065197053	3996.690235
430	0.02052357721	3974.616479
431	0.02043870876	3955.948161
432	0.0203174783	3938.582361
433	0.02019690468	3919.617615
434	0.02014600971	3909.191264
435	0.0200920018	3895.848492
436	0.01998918279	3876.781968
437	0.01987771049	3855.250537
438	0.01986507467	3853.748034
439	0.01982369874	3842.363193
440	0.01971558468	3821.635389
441	0.01963087407	3808.10207
442	0.0196222517	3806.490341
443	0.01959930251	3803.298159
444	0.01951758883	3784.637066
445	0.01943049766	3770.563727
446	0.01934136709	3753.265433
447	0.01924648894	3736.455859
448	0.01916307824	3724.056461
449	0.01914476035	3720.091676
450	0.01905482245	3701.674646
451	0.01901332708	3693.748988
452	0.01894485113	3679.32486
453	0.01890359146	3673.331961
454	0.01884292668	3661.877748
455	0.01879281269	3653.818567
456	0.01870789081	3637.532228
457	0.01864417686	3626.134667
458	0.01856705593	3615.602828
459	0.01851083549	3602.920298
460	0.0184020539	3577.999218
461	0.01833633312	3560.58364
462	0.01826308328	3552.509961
463	0.01821583624	3544.557407
464	0.01816473368	3530.358483
465	0.01807915487	3513.597775
466	0.01804857205	3505.739822
467	0.01797292387	3497.811437
468	0.0179646912	3495.855798
469	0.01787152746	3485.295022
470	0.01785403381	3481.13551
471	0.01777723474	3461.616599
472	0.01777164703	3460.629278
473	0.01768019456	3447.467485
474	0.01763429587	3439.315974
475	0.01761383096	3433.773912
476	0.01757535304	3426.353554
477	0.01749732725	3415.607797
478	0.01739675655	3394.761954
479	0.01736703527	3387.153569
480	0.01733899907	3379.314447
481	0.01729712955	3372.835697
482	0.01724054999	3362.451269
483	0.01723269918	3361.468341
484	0.01722756245	3360.041062
485	0.01718623724	3351.716706
486	0.01710389083	3336.31266
487	0.01709788453	3335.571735
488	0.01706885338	3329.923757
489	0.01703893619	3320.056479
490	0.01696107609	3304.085831
491	0.01690010228	3292.132219
492	0.01686214515	3283.390916
493	0.01682648496	3276.563887
494	0.01674330426	3265.754174
495	0.01666336162	3251.689627
496	0.01654888528	3233.252781
497	0.01646942166	3220.104344
498	0.01638523792	3205.340922
499	0.01632016782	3191.450434
500	0.01622207336	3171.788423
501	0.01617617709	3164.728673
502	0.01615364723	3160.766722
503	0.01613800712	3157.40717
504	0.01610410474	3149.417895
505	0.01600003809	3128.302376
506	0.01589670116	3110.217723
507	0.01589126479	3109.40123
508	0.01588829329	3108.827801
509	0.01582026375	3098.017725
510	0.01572228448	3075.428733
511	0.01566630978	3062.169015
512	0.0156362323	3053.197063
513	0.01556231907	3035.81964
514	0.01555093075	3032.139394
515	0.01547308539	3019.971866
516	0.01545852818	3014.565673
517	0.01540480426	3005.820524
518	0.01531512585	2992.03344
519	0.01522840539	2969.427009
520	0.01521666824	2967.178087
521	0.01518439698	2958.432762
522	0.01511908073	2944.030387
523	0.01506001489	2931.095469
524	0.01503048406	2923.252341
525	0.01494515785	2909.725279
526	0.01491389579	2903.663809
527	0.01484363344	2890.832128
528	0.01479519484	2879.644576
529	0.01472179141	2867.107408
530	0.01466765583	2854.940304
531	0.01461887832	2846.710677
532	0.01458324395	2837.930163
533	0.01451984262	2826.040439
534	0.01450233385	2821.541863
535	0.01446794385	2813.742643
536	0.01434469876	2794.678452
537	0.01433771864	2793.572624
538	0.01433337615	2793.04797
539	0.01432204204	2791.102612
540	0.01426540529	2779.017543
541	0.01424578289	2775.181507
542	0.01420581089	2767.876604
543	0.0141128579	2753.616492
544	0.01405846798	2743.831875
545	0.01401628576	2737.23922
546	0.01395999435	2724.479934
547	0.01394482042	2720.05748
548	0.01390526647	2711.273157
549	0.01384939542	2699.077654
550	0.0138213332	2691.948814
551	0.01374935261	2680.141506
552	0.01366447895	2666.232788
553	0.01363642203	2658.896988
554	0.01354921326	2645.787832
555	0.01347824572	2632.604903
556	0.01342327633	2621.353303
557	0.0133742576	2612.238958
558	0.01336268414	2608.749931
559	0.01331691133	2598.864249
560	0.01330757255	2596.681143
561	0.0132786473	2589.73129
562	0.01326153296	2586.817398
563	0.01322812018	2578.140955
564	0.01316856877	2564.832814
565	0.01314126068	2558.511167
566	0.01309987139	2547.430551
567	0.01304942438	2534.816515
568	0.01299442249	2523.791616
569	0.01294211422	2515.305935
570	0.01292764108	2510.697995
571	0.01287474128	2502.172179
572	0.01285393145	2497.66122
573	0.01282681792	2489.87738
574	0.01278448562	2482.16086
575	0.01270708698	2467.554959
576	0.01268143503	2461.829354
577	0.01266414836	2458.430399
578	0.01262174158	2449.351164
579	0.01259132311	2441.245276
580	0.01254145944	2425.903162
581	0.01251031066	2419.072056
582	0.0124553071	2411.906136
583	0.01239449036	2400.726505
584	0.01236628772	2394.728221
585	0.01234257436	2389.627352
586	0.01230017373	2382.874625
587	0.0122355002	2372.336605
588	0.01217710188	2359.268364
589	0.01216102853	2353.749357
590	0.01214099487	2350.945032
591	0.01209728668	2339.746635
592	0.01207586038	2333.898992
593	0.0120384205	2326.550112
594	0.01197050476	2314.548465
595	0.01192065505	2303.860051
596	0.01188644649	2298.440023
597	0.01180464987	2285.514169
598	0.01179178075	2282.537165
599	0.0117542449	2276.275652
600	0.0117089568	2267.384087
601	0.01165277899	2258.738553
602	0.01161884919	2253.542728
603	0.01160939185	2250.445336
604	0.0115843144	2245.243654
605	0.01155261372	2238.804855
606	0.01150454381	2231.049234
607	0.01147933458	2224.543243
608	0.01143607311	2213.395044
609	0.01143244066	2212.880284
610	0.01140263804	2207.647089
611	0.01136139896	2196.862756
612	0.01131717716	2188.620746
613	0.01126500605	2178.379398
614	0.01123538586	2173.031952
615	0.01121046319	2167.778091
616	0.01119320713	2164.10301
617	0.0111517388	2156.874517
618	0.011103555	2145.864412
619	0.01104778197	2136.324956
620	0.01099808641	2127.655725
621	0.01095121524	2121.375925
622	0.01089913334	2113.337242
623	0.01087884053	2108.098227
624	0.01084690853	2101.947383
625	0.01083037703	2099.150695
626	0.01078958602	2091.491617
627	0.01073409729	2081.599694
628	0.01071724575	2077.936929
629	0.01067820625	2071.873784
630	0.01063225052	2063.554585
631	0.01060436394	2057.50967
632	0.01060019301	2056.907096
633	0.01055611214	2049.085772
634	0.01053064403	2044.571216
635	0.01051055308	2039.261119
636	0.01048473701	2032.210167
637	0.01046476051	2029.8322
638	0.01045041065	2026.819018
639	0.01041867348	2022.085863
640	0.01038090673	2015.865605
641	0.0103502114	2012.173053
642	0.01029228249	2000.871923
643	0.01025485429	1989.421509
644	0.01018383638	1977.939075
645	0.01015548748	1972.481663
646	0.01011481877	1965.640062
647	0.01009798702	1960.678709
648	0.01008214577	1958.350875
649	0.010067155	1954.417368
650	0.01004930054	1950.995507
651	0.0100058413	1941.717446
652	0.009991847718	1937.9481
653	0.009967958577	1933.781288
654	0.009935011366	1929.321504
655	0.009926068664	1926.869045
656	0.009909787522	1923.373956
657	0.009878213479	1915.372608
658	0.009853349659	1908.925334
659	0.009828922759	1903.869927
660	0.009791734007	1896.83303
661	0.009749641463	1890.105255
662	0.009729948287	1885.712386
663	0.009698885985	1880.262334
664	0.00966157767	1874.182465
665	0.009617061091	1868.503263
666	0.009589169828	1863.882648
667	0.009559205735	1858.952664
668	0.009546413726	1856.091159
669	0.009516600801	1851.883211
670	0.009499938341	1848.200284
671	0.009471711913	1843.157921
672	0.009446531841	1836.57699
673	0.009403079647	1827.473373
674	0.009363186743	1821.601564
675	0.009328127968	1814.770925
676	0.009310713572	1811.061035
677	0.009270831188	1805.953002
678	0.009221946578	1800.847095
679	0.009193677005	1795.712439
680	0.009178895749	1791.048703
681	0.009158797807	1786.11153
682	0.009149121555	1784.849401
683	0.009129659427	1782.418579
684	0.009087616686	1775.493197
685	0.009077006888	1772.897738
686	0.009015117982	1764.100079
687	0.008979471806	1756.356275
688	0.00894984764	1751.559966
689	0.008913197275	1745.780054
690	0.008877286508	1737.412758
691	0.008830061302	1731.813638
692	0.008796623292	1725.527742
693	0.008757985388	1714.88323
694	0.00871785846	1708.888031
695	0.008703257793	1704.387856
696	0.008663879191	1699.485168
697	0.008624473194	1690.797053
698	0.008611939782	1686.757974
699	0.008580615961	1678.874685
700	0.008533884584	1671.78556
701	0.008513969098	1665.417524
702	0.008484873071	1661.942336
703	0.008458891088	1656.168767
704	0.008452410416	1654.718292
705	0.008408437213	1647.727061
706	0.008381493877	1641.652895
707	0.008347849242	1633.360002
708	0.008314495773	1628.104852
709	0.008289374778	1625.483195
710	0.00826840237	1620.453087
711	0.008239418309	1615.206481
712	0.008211753227	1610.733098
713	0.008200693337	1608.908993
714	0.008161230649	1601.410361
715	0.008118497079	1595.434726
716	0.00808428365	1590.140906
717	0.008050227367	1583.486447
718	0.008020337839	1578.956698
719	0.00799964857	1575.93144
720	0.00799391486	1573.72196
721	0.00796313663	1568.243361
722	0.007955048277	1565.548292
723	0.007945912334	1563.731767
724	0.007941659615	1562.639872
725	0.007891322757	1550.546963
726	0.007867331215	1546.716511
727	0.00786625784	1546.519175
728	0.007851405927	1542.750037
729	0.007834000871	1539.431783
730	0.007825801069	1537.291115
731	0.007783121902	1529.801576
732	0.007735133088	1521.206064
733	0.007708694511	1516.552225
734	0.007690171074	1514.664272
735	0.007688000955	1514.416123
736	0.007675490318	1512.141708
737	0.007642566881	1508.426073
738	0.007611087884	1502.072087
739	0.007595145263	1498.985359
740	0.007558212913	1492.804374
741	0.007517009879	1487.44869
742	0.007505683863	1485.727009
743	0.007500420638	1484.625079
744	0.007498708468	1484.423044
745	0.007468031079	1477.253901
746	0.007463967441	1476.704983
747	0.007430358105	1470.899376
748	0.007408555869	1467.249201
749	0.007370585697	1459.415188
750	0.007346934743	1453.223838
751	0.007324251799	1445.957341
752	0.007305132496	1441.256953
753	0.007284533919	1436.738065
754	0.00726141971	1432.088586
755	0.007253616238	1430.968721
756	0.007223057738	1425.597818
757	0.007211730082	1421.70469
758	0.007196112558	1418.556768
759	0.007167325038	1414.400593
760	0.007146307315	1410.197189
761	0.007123591003	1406.086028
762	0.007105384908	1402.290785
763	0.007078470306	1398.126677
764	0.007054328863	1393.972982
765	0.007038641126	1390.91749
766	0.007030191468	1388.38441
767	0.00701133827	1384.300382
768	0.006990283572	1377.664934
769	0.006976138971	1374.666304
770	0.00695186248	1368.537437
771	0.006931959739	1364.60083
772	0.006915749819	1361.49655
773	0.006900076297	1356.839758
774	0.006879776999	1353.120419
775	0.006855649652	1349.818674
776	0.006845791365	1347.651586
777	0.006838161523	1346.899208
778	0.006808985584	1342.882758
779	0.006799062942	1340.685014
780	0.006774242526	1336.069405
781	0.006742171234	1332.372725
782	0.00672259778	1329.848166
783	0.006695470044	1324.698461
784	0.006662059963	1320.540216
785	0.006659234278	1319.952643
786	0.006623501543	1311.525477
787	0.006601898599	1306.497919
788	0.006590541152	1303.382607
789	0.00657472314	1301.314829
790	0.006556342138	1297.688116
791	0.006547495476	1295.694259
792	0.006545894244	1294.689757
793	0.006532272821	1291.947868
794	0.006526661821	1290.574924
795	0.006500930576	1286.395106
796	0.006471276123	1281.021135
797	0.006450919883	1275.475665
798	0.00644051707	1273.072671
799	0.006424592674	1271.316571
800	0.006408390194	1267.691568
801	0.006388032717	1263.527857
802	0.006377904658	1261.641982
803	0.006355575485	1258.268584
804	0.006339721882	1253.947074
805	0.00632637708	1251.546671
806	0.006312820291	1249.035219
807	0.006302969597	1246.038226
808	0.0063001447	1244.466136
809	0.006265552176	1235.797026
810	0.006251035644	1232.818156
811	0.006229284656	1227.868079
812	0.00620328497	1224.054348
813	0.006193332552	1221.44928
814	0.006158009582	1214.214054
815	0.006156458131	1214.051229
816	0.006147796193	1211.729844
817	0.00612690368	1207.838013
818	0.006094807959	1199.241599
819	0.006055055925	1193.3227
820	0.00605261693	1193.146625
821	0.006041951413	1191.597155
822	0.006040495884	1191.425491
823	0.006028559424	1189.182527
824	0.006022779184	1187.831078
825	0.006001059583	1184.348958
826	0.005994539616	1183.073758
827	0.00598876049	1181.800241
828	0.005984073862	1180.993634
829	0.005969115042	1178.361023
830	0.005944829232	1174.634914
831	0.005935647084	1172.41246
832	0.005914503396	1169.730251
833	0.005902914881	1167.680039
834	0.005889734337	1164.912446
835	0.0058811673	1162.723689
836	0.005879834275	1162.599605
837	0.005873509717	1160.977829
838	0.00586413262	1158.908488
839	0.005853955981	1156.690813
840	0.005815310515	1151.25837
841	0.005802442171	1147.958705
842	0.005800201317	1147.57242
843	0.005782064851	1143.910034
844	0.00576299789	1140.54924
845	0.005758155424	1139.638971
846	0.005735942309	1135.340692
847	0.005726344836	1133.299467
848	0.005723838402	1132.863395
849	0.005717367566	1131.003679
850	0.005707769934	1128.387109
851	0.005688924131	1125.348566
852	0.005679160057	1122.925146
853	0.005672597799	1122.093408
854	0.005653037427	1117.950168
855	0.005619758225	1111.270894
856	0.005605459678	1108.585533
857	0.005575430775	1104.480672
858	0.005564205523	1102.091692
859	0.005558833265	1100.805968
860	0.005554076622	1099.950441
861	0.005528437098	1094.414546
862	0.00551327396	1091.687254
863	0.005501818286	1088.982316
864	0.005474849383	1084.520654
865	0.005456165677	1081.736366
866	0.005448381993	1080.245041
867	0.005428027475	1075.35309
868	0.005426614031	1075.146366
869	0.005415224507	1073.863794
870	0.005413361316	1073.591818
871	0.005413154247	1073.512054
872	0.005395313044	1068.676036
873	0.005384694668	1066.132846
874	0.005383898447	1066.005884
875	0.005355249188	1061.462219
876	0.005339039142	1057.951551
877	0.005309372473	1051.874237
878	0.005288162965	1048.959305
879	0.005255112957	1044.505131
880	0.005246866875	1043.281878
881	0.005221655317	1038.740074
882	0.005201826692	1035.362722
883	0.005176672787	1031.312867
884	0.005164859104	1029.145635
885	0.00514490505	1026.282689
886	0.005133574742	1024.090311
887	0.005119149972	1021.411244
888	0.005103732405	1017.196949
889	0.005102527887	1017.082113
890	0.005079236254	1014.081048
891	0.005072431159	1012.640316
892	0.005054009534	1008.915833
893	0.005044879825	1006.984411
894	0.005032409644	1005.227723
895	0.005000546266	1001.089176
896	0.00498085272	996.6489379
897	0.004966310904	991.418178
898	0.004950785892	986.8366904
899	0.004948406996	985.6160412
900	0.004926286653	982.2895581
901	0.00491877217	981.0547968
902	0.004901541495	978.12459
903	0.004886606745	974.6139221
904	0.004882723272	973.9608064
905	0.004881732321	973.867512
906	0.004860807674	968.1978448
907	0.004842822932	965.7363948
908	0.004826553603	962.9036059
909	0.004819775653	961.9094641
910	0.004808313538	959.8073768
911	0.00479632684	956.565558
912	0.004776862315	952.4054845
913	0.004759629457	949.2447945
914	0.004731474079	945.3369289
915	0.004722260399	944.1960065
916	0.004699967785	937.6396369
917	0.004695139534	936.436844
918	0.004693135052	936.0075927
919	0.00469240596	935.921122
920	0.004674734495	932.7025518
921	0.004659196245	931.0142003
922	0.004643458891	927.0495148
923	0.00463118022	924.431051
924	0.004626122598	922.5184443
925	0.004607460831	919.5916714
926	0.0045964993	917.5289502
927	0.004595114376	917.4089292
928	0.004575213428	913.9263505
929	0.004573960276	913.7449608
930	0.004572931804	913.6217089
931	0.004553579186	910.1728024
932	0.004538578576	908.0009067
