iter	MAPE	RMSE
199	0.04352371835	8347.947419
200	0.04340221582	8325.483364
201	0.04312430052	8269.736421
202	0.0429808823	8236.327268
203	0.04275213066	8200.457696
204	0.04251846384	8159.116018
205	0.04227832328	8103.412136
206	0.04209989578	8074.161064
207	0.04183955463	8018.462427
208	0.04170736169	7996.275699
209	0.04159090671	7973.828093
210	0.04128008145	7940.52501
211	0.04115061787	7901.971167
212	0.04111532611	7894.375462
213	0.04097048771	7878.03603
214	0.04094368495	7867.652924
215	0.04069760917	7822.470888
216	0.04053097071	7790.063196
217	0.04048551582	7782.413924
218	0.04017988958	7727.787368
219	0.04014748464	7722.270261
220	0.03998789406	7681.695048
221	0.03985075243	7648.157972
222	0.03969638303	7622.664759
223	0.03953956498	7596.615051
224	0.03946681614	7572.072866
225	0.03928961359	7533.507572
226	0.03919354867	7507.415269
227	0.03909473727	7478.396487
228	0.03878578325	7424.854873
229	0.03862960868	7396.778456
230	0.03841428615	7362.514057
231	0.0382533559	7328.323615
232	0.0381070601	7301.761716
233	0.03803518701	7279.701634
234	0.03792928009	7256.483483
235	0.03784688976	7241.208796
236	0.03775463586	7220.739476
237	0.03750156386	7172.88348
238	0.03737743123	7145.763857
239	0.03726818436	7119.208967
240	0.03713353574	7096.844946
241	0.03693910254	7070.490313
242	0.0368106002	7044.909911
243	0.03679941675	7039.502965
244	0.03677505912	7035.570227
245	0.0365944325	7007.707306
246	0.03640678649	6973.397638
247	0.03630724663	6949.865697
248	0.03616220329	6924.653968
249	0.03611915191	6909.337169
250	0.03595667129	6873.624561
251	0.03572165807	6815.541574
252	0.03547637078	6768.559674
253	0.03533504172	6737.190689
254	0.03521946666	6710.495488
255	0.03508727467	6688.136259
256	0.03502344055	6671.244402
257	0.03489561691	6639.679956
258	0.03472900587	6607.026371
259	0.03451718508	6570.255191
260	0.03448588729	6564.092704
261	0.03441199011	6543.878646
262	0.03435329171	6527.650976
263	0.03429212225	6511.430702
264	0.03422288504	6490.800477
265	0.03404687792	6459.291596
266	0.03402370033	6456.771096
267	0.03392170046	6439.334133
268	0.03371421911	6391.437288
269	0.03352170949	6351.540279
270	0.03349542116	6348.223243
271	0.0333509168	6321.261937
272	0.03316516917	6290.067212
273	0.03303460171	6266.018466
274	0.03290701715	6248.223432
275	0.03278795129	6225.63761
276	0.03265266503	6205.70268
277	0.03249471219	6182.570583
278	0.03241568895	6171.465206
279	0.03227487733	6151.062256
280	0.03207459988	6116.504856
281	0.03204332625	6109.962951
282	0.03193143467	6077.313687
283	0.03185709564	6056.852933
284	0.03169406479	6032.639264
285	0.03156824215	6012.726853
286	0.03144380128	5988.913978
287	0.0312805868	5967.573588
288	0.03119403699	5943.32228
289	0.03107747477	5921.536621
290	0.03104524792	5918.491514
291	0.03089120373	5895.295583
292	0.03087452397	5892.280478
293	0.03068907386	5863.262262
294	0.03060289408	5845.760153
295	0.03048926713	5817.618614
296	0.03028059472	5776.626021
297	0.0301982879	5757.898282
298	0.03010154077	5733.76402
299	0.02990091968	5704.927193
300	0.02986681887	5698.825159
301	0.02978432053	5677.819045
302	0.02959159801	5647.678379
303	0.02951448423	5630.678451
304	0.02939833447	5603.05921
305	0.02925040489	5571.224314
306	0.02917283615	5558.057788
307	0.02906953134	5530.395518
308	0.02894614802	5511.784365
309	0.02882435034	5486.922876
310	0.02869125994	5462.850354
311	0.02860343043	5448.462174
312	0.02856639525	5437.896738
313	0.02849259131	5417.101029
314	0.0283792046	5395.384606
315	0.02827213276	5376.390182
316	0.02806523597	5340.024882
317	0.02795026654	5314.537325
318	0.02786887978	5299.607606
319	0.02778676776	5285.5307
320	0.02762542035	5259.784176
321	0.02760715852	5258.027551
322	0.02759009109	5256.575292
323	0.02757865802	5255.12527
324	0.02756069736	5253.407073
325	0.02744641319	5226.687565
326	0.0273744455	5216.235019
327	0.02724236733	5190.417003
328	0.02712143611	5162.045972
329	0.02702747167	5146.810071
330	0.02696917583	5135.417739
331	0.02682881219	5113.041564
332	0.02671455301	5090.985315
333	0.02662579003	5067.441341
334	0.02654834123	5055.148479
335	0.026445314	5035.284143
336	0.02631526398	5010.20353
337	0.02625017099	4995.056993
338	0.02624200753	4993.700512
339	0.02611348275	4963.552109
340	0.02598635534	4942.701503
341	0.02584608684	4922.045731
342	0.02569488987	4888.787563
343	0.0255770058	4857.602391
344	0.02545201472	4828.825895
345	0.02544262077	4826.021145
346	0.02543566532	4824.878444
347	0.02528707858	4800.649108
348	0.02525862835	4788.576901
349	0.02518879613	4775.003798
350	0.02513149603	4763.164969
351	0.02499169524	4742.40311
352	0.02487157802	4721.747753
353	0.02477259832	4701.769487
354	0.02458596317	4666.507469
355	0.02451528053	4649.911234
356	0.02442426196	4637.338254
357	0.02442105584	4636.310649
358	0.02429468691	4611.904675
359	0.02428509884	4608.195656
360	0.02427252226	4607.03118
361	0.0241709388	4592.995818
362	0.02410023388	4582.417544
363	0.023991529	4552.346084
364	0.02389171457	4537.226228
365	0.02380455109	4517.893845
366	0.02376813253	4507.469523
367	0.02368806421	4491.516466
368	0.02364423803	4477.135246
369	0.02354576151	4459.18767
370	0.0235354904	4457.381382
371	0.0234785312	4447.70109
372	0.02340611076	4432.461953
373	0.0233515223	4421.664847
374	0.02329363406	4412.910081
375	0.0231479498	4392.124598
376	0.02302208277	4368.275735
377	0.02294528329	4345.745278
378	0.02286417792	4334.63824
379	0.02277619681	4322.234687
380	0.02273861054	4314.405147
381	0.02270285766	4304.295296
382	0.02261455516	4287.082139
383	0.0225280384	4275.346357
384	0.02244415304	4255.041744
385	0.02239982834	4244.721288
386	0.02239351972	4243.214049
387	0.02238821352	4241.322132
388	0.02226440657	4220.753943
389	0.02218040364	4207.474796
390	0.02205932496	4191.015128
391	0.02201839822	4180.091121
392	0.02195123564	4166.09645
393	0.02189560029	4154.806684
394	0.0217655964	4133.611377
395	0.02173756951	4128.891422
396	0.02166565509	4116.407364
397	0.02160451679	4107.549773
398	0.0214557076	4078.811729
399	0.02141468127	4070.881603
400	0.02133261567	4059.775538
401	0.02130443687	4052.671477
402	0.0212976724	4051.447501
403	0.02115238094	4027.619423
404	0.02107476951	4014.3111
405	0.02100638142	3994.546878
406	0.02098632383	3990.096613
407	0.02085820022	3963.871263
408	0.02072428937	3941.720454
409	0.02062805818	3921.938981
410	0.0205591699	3909.072563
411	0.02049763202	3897.54063
412	0.0204630997	3889.441357
413	0.02041934883	3880.112377
414	0.02033762988	3867.744504
415	0.02028887027	3860.635056
416	0.02024337687	3852.745873
417	0.02012165045	3827.402096
418	0.02003536168	3812.768077
419	0.0199195349	3793.561259
420	0.01984936892	3779.124411
421	0.01979854359	3769.391826
422	0.0197316933	3755.784812
423	0.01964998153	3739.044498
424	0.01959073019	3729.360187
425	0.01945753323	3705.411248
426	0.01940812451	3697.570815
427	0.01932693024	3683.774869
428	0.01931888746	3681.607693
429	0.01924152818	3672.388746
430	0.01919828983	3661.884431
431	0.01913853145	3648.995689
432	0.01911021633	3641.871983
433	0.01904004244	3627.879192
434	0.01892943365	3609.876483
435	0.01892243178	3607.96478
436	0.01882016311	3590.150952
437	0.01872725436	3576.208698
438	0.01871007479	3571.173077
439	0.01870008875	3569.053572
440	0.01860556087	3553.566886
441	0.01855598197	3543.618352
442	0.01852417703	3535.654743
443	0.01842276477	3515.730188
444	0.01835407925	3499.272882
445	0.01828267859	3486.715945
446	0.01817303534	3463.973923
447	0.01812954932	3455.784531
448	0.01805837715	3447.139493
449	0.01793857075	3429.36642
450	0.01787536883	3414.24061
451	0.01780535362	3404.24773
452	0.01776340166	3392.155558
453	0.01765591919	3376.050945
454	0.01763977808	3372.472154
455	0.01760384472	3365.329303
456	0.01751915653	3345.317593
457	0.01749287655	3339.234179
458	0.01748249241	3337.325295
459	0.01743238707	3324.762425
460	0.01737764401	3316.663073
461	0.01733721769	3308.453025
462	0.01727348944	3297.072237
463	0.01719719189	3283.447499
464	0.01718694103	3281.304
465	0.01717351786	3279.088611
466	0.01716449062	3276.615213
467	0.01707943204	3259.654273
468	0.01698014447	3241.537127
469	0.01691609464	3226.826461
470	0.01684710269	3210.527548
471	0.01672193852	3191.212879
472	0.01663939836	3178.464342
473	0.01663485542	3177.361469
474	0.01655778685	3164.412239
475	0.01652052407	3156.094802
476	0.01646568792	3143.722832
477	0.01641307787	3135.227699
478	0.01635629249	3126.739887
479	0.01628495826	3115.44818
480	0.01623651951	3104.634514
481	0.01615131477	3092.826683
482	0.01611809595	3086.944978
483	0.01606625544	3078.358692
484	0.01600695462	3062.872641
485	0.01596030052	3048.843638
486	0.01588623918	3038.020116
487	0.01585299071	3029.621781
488	0.0157957046	3020.271678
489	0.01572176255	3007.915841
490	0.0156841162	3000.81587
491	0.01562651282	2992.284903
492	0.01558448463	2986.37383
493	0.01550371942	2971.346032
494	0.01544138684	2961.597291
495	0.01539095291	2950.363628
496	0.01532221243	2941.184375
497	0.01524265323	2929.769874
498	0.01514554905	2915.795271
499	0.01509072332	2903.634242
500	0.01500940862	2888.645548
501	0.01500420414	2887.94835
502	0.01496443765	2880.166963
503	0.01495926475	2878.887357
504	0.01495616423	2878.345181
505	0.01495419641	2877.584521
506	0.01491412001	2870.512326
507	0.01483987799	2854.558491
508	0.01480122907	2848.735955
509	0.01479317135	2846.857474
510	0.01474661546	2836.469531
511	0.01469837146	2829.765623
512	0.01469600217	2828.816891
513	0.01465129102	2820.098051
514	0.01462809019	2813.538681
515	0.01456696167	2801.422701
516	0.01452783602	2794.077956
517	0.01448408767	2783.848311
518	0.01445681656	2779.541352
519	0.01439269634	2768.325628
520	0.01432220078	2753.662471
521	0.01426370713	2741.113018
522	0.01421994449	2733.909021
523	0.01420358149	2730.205891
524	0.01416676309	2724.578594
525	0.0141100111	2711.770001
526	0.01404177782	2698.897087
527	0.01399394658	2691.01842
528	0.01394515394	2683.621402
529	0.01385282763	2671.277976
530	0.01382729351	2667.117786
531	0.01376035772	2656.155271
532	0.01370042857	2642.153806
533	0.01365705428	2633.780386
534	0.01360220304	2621.687038
535	0.01357601093	2615.192962
536	0.01352123975	2607.110574
537	0.01346971633	2595.408384
538	0.01344051656	2588.018657
539	0.01340684798	2580.774829
540	0.01338569954	2577.567889
541	0.01328709584	2559.965782
542	0.01324770338	2549.920395
543	0.01321626664	2544.189808
544	0.01319359745	2535.269209
545	0.01318607322	2534.546159
546	0.01314158336	2528.757297
547	0.01309399508	2521.380175
