iter	MAPE	RMSE
345	0.02656731232	5133.227416
346	0.02642366772	5113.828585
347	0.02633980852	5092.56363
348	0.02629160482	5079.08559
349	0.02624928567	5066.123645
350	0.02619875053	5050.546869
351	0.02607861408	5026.985966
352	0.02603225183	5013.55181
353	0.02594050612	4985.422004
354	0.02582271776	4967.629181
355	0.02574150935	4945.526579
356	0.02573148863	4944.326255
357	0.02564840251	4929.306326
358	0.02556514806	4910.910314
359	0.02554936241	4906.997437
360	0.02549290439	4897.828762
361	0.02535171946	4865.151993
362	0.025301056	4854.760778
363	0.02521600021	4839.083406
364	0.02515742177	4827.315378
365	0.02502286796	4809.371912
366	0.02498721819	4802.701192
367	0.02497817821	4801.573314
368	0.02497249688	4800.472783
369	0.0248496102	4781.153479
370	0.02473832137	4763.637477
371	0.02463545329	4740.593449
372	0.0245734934	4726.339436
373	0.02449272996	4703.089353
374	0.02444189152	4689.493356
375	0.02430079461	4669.625342
376	0.02425026304	4655.197598
377	0.02412518814	4640.92369
378	0.02398481606	4614.276199
379	0.02388993757	4594.540675
380	0.02377249527	4575.225033
381	0.02367232759	4556.191287
382	0.02351817792	4526.108414
383	0.02346840589	4514.540778
384	0.02338307804	4495.030009
385	0.02335467609	4486.770442
386	0.02321203691	4468.414358
387	0.02312327527	4456.099638
388	0.02303576928	4432.936587
389	0.02296656307	4418.875188
390	0.02286532084	4400.150512
391	0.02275857635	4376.602447
392	0.0226695657	4365.334349
393	0.02258631789	4353.019104
394	0.02249548841	4341.703062
395	0.02243526195	4327.565377
396	0.0223599539	4312.653412
397	0.02231838347	4303.168024
398	0.02231145829	4302.292237
399	0.02222149079	4282.037319
400	0.02218247959	4276.188022
401	0.02212254846	4263.254402
402	0.02204587408	4248.955126
403	0.02192821811	4233.109889
404	0.02186125889	4219.483028
405	0.02182701931	4210.595985
406	0.02174215946	4189.662733
407	0.02165122434	4170.130265
408	0.02150089654	4148.120631
409	0.02137684742	4128.71746
410	0.02133371969	4118.878947
411	0.02121268036	4095.53588
412	0.02115109901	4081.87899
413	0.0210761171	4070.670984
414	0.02102442237	4058.07
415	0.02099854344	4051.646538
416	0.02099511485	4049.42551
417	0.02093404641	4034.216695
418	0.02086663964	4021.115883
419	0.0208277414	4015.066444
420	0.02075890055	3996.852499
421	0.02068936423	3979.037858
422	0.02066466826	3972.792666
423	0.02057923517	3954.412393
424	0.02047568679	3932.450514
425	0.02042873456	3919.745152
426	0.02039451243	3908.803562
427	0.02031272584	3897.470317
428	0.02025782429	3887.630369
429	0.02015783245	3872.126388
430	0.0200982824	3858.070177
431	0.01999393628	3844.271043
432	0.01994670885	3835.680294
433	0.01989318935	3823.182198
434	0.01984434239	3810.298399
435	0.01982389993	3804.493724
436	0.01976732447	3788.928548
437	0.01971842776	3781.555159
438	0.01960743572	3760.166359
439	0.01944928208	3735.879025
440	0.01938120761	3727.485057
441	0.0193240767	3717.732434
442	0.01924466605	3702.842974
443	0.01919257113	3688.343997
444	0.01912519893	3672.667482
445	0.01907391129	3662.696032
446	0.01900924418	3653.173504
447	0.01892767687	3639.871242
448	0.01886345903	3630.673584
449	0.01879273894	3615.796716
450	0.01876284368	3608.021388
451	0.01873621943	3601.101481
452	0.01865029397	3584.615946
453	0.01858053233	3573.318855
454	0.0184499717	3557.577594
455	0.01837387372	3544.76926
456	0.0183463352	3538.067567
457	0.01828391337	3529.130736
458	0.01821595407	3517.085486
459	0.01816045786	3510.407639
460	0.01807434637	3494.449269
461	0.01803154285	3483.125002
462	0.01795934564	3474.662142
463	0.01789708994	3462.219376
464	0.01783807146	3446.722196
465	0.01780581243	3439.116666
466	0.01772177803	3423.969996
467	0.01767666457	3412.310577
468	0.01763684011	3406.255906
469	0.01756964209	3390.382407
470	0.01752646199	3379.446897
471	0.01745731101	3363.404499
472	0.01739921293	3352.553927
473	0.01730146714	3334.013794
474	0.01720771176	3317.802692
475	0.0171440282	3303.273777
476	0.0170861993	3294.686775
477	0.01697301894	3278.61112
478	0.01696567551	3276.961886
479	0.01692463599	3266.535127
480	0.01688728832	3260.816873
481	0.01686151941	3253.056619
482	0.01679524506	3241.194407
483	0.01675702775	3230.260841
484	0.01669478806	3217.567897
485	0.01664398677	3207.806696
486	0.01660673135	3199.235408
487	0.01650549136	3184.311382
488	0.01644611013	3172.339302
489	0.0164201566	3164.357347
490	0.01636783399	3150.062299
491	0.0163453931	3146.082282
492	0.01626029215	3130.431139
493	0.01621294191	3118.770973
494	0.01616610219	3110.205162
495	0.01610742249	3097.738688
496	0.01610220252	3096.443416
497	0.01605886579	3083.302248
498	0.01600587406	3070.584532
499	0.01596394844	3062.833727
500	0.01589461968	3053.095044
501	0.01585070316	3043.800026
502	0.01584153834	3040.126269
503	0.01575383328	3023.105953
504	0.01567239383	3008.378662
505	0.01561147159	2994.641087
506	0.01555688963	2981.577318
507	0.01551552522	2975.71816
508	0.0154497118	2962.184437
509	0.01539148956	2954.835628
510	0.01532293032	2943.31875
511	0.01525441778	2929.682171
512	0.01517731931	2916.315581
513	0.01515127281	2907.234315
514	0.01508617612	2895.381426
515	0.01507754483	2893.60335
516	0.01501035884	2880.596274
517	0.01492582563	2867.771382
518	0.01485910545	2855.632086
519	0.01479459528	2844.788949
520	0.0147232906	2831.89152
521	0.01466723713	2819.399386
522	0.01460519536	2810.021983
523	0.0145446243	2799.232344
524	0.0144914667	2787.168951
525	0.01447820673	2783.771897
526	0.01444647354	2777.649205
527	0.01438958752	2764.63597
528	0.01434541202	2755.302605
529	0.01430362787	2749.612643
530	0.01426610189	2743.701852
531	0.01422492388	2733.998641
532	0.01419087827	2726.627502
533	0.01415621792	2717.672176
534	0.01414723828	2714.988869
535	0.01405473909	2698.976087
536	0.01399001073	2684.661245
537	0.01392354788	2674.553646
538	0.0138695904	2660.842457
539	0.01385488699	2658.07205
540	0.01382124082	2651.224043
541	0.01380064179	2644.061542
542	0.01377260877	2638.138438
543	0.01373498899	2626.373457
544	0.01370765019	2619.486274
545	0.01366255921	2611.148827
546	0.01357658209	2596.570418
547	0.01352972886	2590.39432
548	0.01347180638	2580.991517
549	0.01344158647	2573.553127
550	0.01342427014	2569.059767
551	0.01342013562	2568.553177
552	0.0133784146	2561.056889
553	0.01333306042	2552.641862
554	0.01332533235	2551.462405
555	0.01328282134	2540.973455
556	0.01324060131	2533.904301
557	0.01321888996	2530.308523
558	0.0131623352	2523.478096
559	0.01308859088	2515.237145
560	0.01304603166	2504.221363
561	0.01299587819	2496.410263
562	0.01292777631	2485.267823
563	0.01289802613	2478.681134
564	0.01285192328	2468.765679
565	0.01278229733	2456.126069
566	0.01276594586	2451.959432
567	0.01273823645	2443.333538
568	0.01271860377	2436.327126
569	0.01269979365	2431.507934
570	0.01263584719	2419.272577
571	0.01261847416	2414.773445
572	0.01258925	2407.262607
573	0.01251184025	2395.574363
574	0.01248427124	2391.297178
575	0.01243499099	2383.56856
576	0.01238491572	2375.334761
577	0.01238344527	2375.115916
578	0.01233844194	2368.005042
579	0.01229742154	2356.583979
580	0.01226422879	2351.1341
581	0.01221571403	2343.544449
582	0.01221399958	2343.120479
583	0.01216218915	2333.644882
584	0.01209837827	2322.452775
585	0.01205093288	2314.193162
586	0.01201420649	2306.750999
587	0.0119910803	2303.18013
588	0.01195949101	2294.888714
589	0.0119321366	2288.557999
590	0.0118915003	2278.022348
591	0.01185831284	2271.691501
592	0.01182391426	2265.978912
593	0.01180499157	2260.789983
594	0.01175000382	2252.16044
595	0.01170783496	2245.359767
596	0.011688855	2241.606463
597	0.01165871154	2236.027498
598	0.01159604596	2226.387713
599	0.01157207055	2220.787366
600	0.01153962742	2213.139268
601	0.01153580383	2212.787047
602	0.01149634474	2204.021314
603	0.01147830582	2199.538818
604	0.01145454515	2195.015918
605	0.01142172402	2189.041209
606	0.0113824179	2181.300425
607	0.01134203254	2172.429646
608	0.01131663474	2169.127763
609	0.01129309634	2164.271912
610	0.0112514197	2156.34848
611	0.01119661363	2150.167877
612	0.0111788543	2146.793029
613	0.01112819206	2136.419796
614	0.01108783317	2128.688257
615	0.0110834703	2128.144148
616	0.01106676542	2123.961402
617	0.01103732051	2118.53929
618	0.01100705303	2111.179027
619	0.01093741396	2102.276051
620	0.01091710221	2096.798744
621	0.01086870492	2086.337009
622	0.01085137622	2081.148117
623	0.01084840898	2080.889274
624	0.01081278849	2076.087969
625	0.010774606	2068.837008
626	0.01071178376	2056.644148
627	0.01066802845	2049.724698
628	0.01062027892	2042.634673
629	0.01059500233	2037.468628
630	0.01056224896	2031.743802
631	0.01052469502	2024.107072
632	0.01049182528	2017.377143
633	0.01046254842	2012.953948
634	0.01044220397	2004.790333
635	0.01038771782	1994.493161
636	0.01033605856	1983.23929
637	0.01032177365	1980.499385
638	0.01029134801	1975.015491
639	0.01025291207	1966.564456
640	0.01021479485	1960.396451
641	0.01017044824	1950.901047
642	0.01015055101	1945.553957
643	0.0100948221	1937.488485
644	0.01006086425	1931.308937
645	0.01002097502	1922.131888
646	0.009981670055	1913.922082
647	0.009949407037	1908.148623
648	0.009932326935	1904.49608
649	0.009896579685	1898.504915
650	0.0098821805	1896.225469
651	0.009862325423	1892.398244
652	0.009823110278	1885.330565
653	0.009785575934	1878.563041
654	0.0097680388	1873.259198
655	0.0097491704	1869.000604
656	0.009716916934	1862.724864
657	0.009668158122	1856.858876
658	0.009641323653	1851.643335
659	0.009607683844	1844.892578
660	0.009569912242	1835.940535
661	0.009546355541	1830.054139
662	0.00947516207	1820.863758
663	0.009427113931	1811.658823
664	0.009424319542	1811.38948
665	0.009399108141	1804.351484
666	0.009382185602	1799.363383
667	0.009320783673	1791.741735
668	0.009301644887	1788.164938
669	0.009263726931	1780.221307
670	0.009235559574	1774.735916
671	0.009204805218	1768.932671
672	0.009189381948	1764.458891
673	0.009155104554	1758.02251
674	0.009127309158	1754.167174
675	0.009105620723	1748.911334
676	0.009072373199	1742.030236
677	0.009069886594	1741.812154
678	0.009032812684	1735.908596
679	0.009021014499	1733.40854
680	0.008998059002	1730.271092
681	0.008951787738	1723.953844
682	0.008936155637	1719.719456
683	0.008893556604	1713.824971
684	0.00885988841	1706.437679
685	0.008850343587	1703.06197
686	0.008847605459	1702.771273
687	0.00883521288	1699.52852
688	0.00879782224	1693.614554
689	0.008762930325	1687.182376
690	0.008734357999	1682.62327
691	0.008710319249	1678.867983
692	0.00868512259	1673.837936
693	0.008668762732	1671.093284
694	0.008658939281	1668.742797
695	0.008650823526	1666.568492
696	0.008628246302	1662.769551
697	0.008598323046	1655.428041
698	0.008566651372	1648.590612
699	0.008525551511	1639.291501
700	0.008507151751	1634.946999
701	0.008477614517	1629.278555
702	0.008449727082	1621.1599
703	0.008438647057	1619.46158
704	0.008436159063	1618.67236
705	0.008428984638	1616.634585
706	0.008405426764	1611.509416
707	0.008370510384	1606.219576
708	0.008328980618	1599.553852
709	0.008299387384	1594.514193
710	0.008267800128	1589.784663
711	0.008235445163	1585.239599
712	0.008223444699	1583.333155
713	0.008202096607	1578.707742
714	0.008186801743	1575.942395
715	0.008165259931	1573.22957
716	0.00813124316	1566.286208
717	0.008121369075	1564.606413
718	0.008119341961	1564.39213
719	0.00809371317	1559.235578
720	0.008092053197	1559.043971
721	0.008082995854	1558.044344
722	0.008065998202	1554.915358
723	0.008052392086	1551.894967
724	0.008027190478	1547.617782
725	0.008011265433	1545.57727
726	0.00798365699	1541.210794
727	0.007976455169	1538.530059
728	0.007950571764	1533.918077
729	0.007931590666	1531.355334
730	0.007910339509	1526.87254
731	0.007908909037	1526.698487
732	0.007894397342	1522.039273
733	0.007872848746	1517.849096
734	0.007860758329	1515.269247
735	0.007856135935	1513.713104
736	0.00783556667	1509.454027
737	0.007816148115	1504.249627
738	0.007784413938	1499.505396
739	0.007758602367	1494.958229
740	0.007737837247	1491.410814
741	0.007707323886	1485.06562
742	0.007683073336	1480.001725
743	0.007667765105	1477.518796
744	0.007650356873	1473.846876
745	0.007615984747	1465.727144
746	0.007582400082	1460.305674
747	0.007550875259	1456.362346
748	0.007538766727	1454.085878
749	0.00751307434	1448.362665
750	0.007498664473	1445.109495
751	0.0074641716	1441.328917
752	0.007425541813	1433.803017
753	0.00740461473	1429.202388
754	0.007381662604	1425.513825
755	0.007354133728	1420.529135
756	0.007352382042	1420.354195
757	0.007334504362	1417.555918
758	0.007305709127	1411.912373
759	0.007274399254	1405.242622
760	0.007254090967	1399.523031
761	0.007241676244	1397.669868
762	0.007225060287	1394.596514
763	0.007194726784	1389.729706
764	0.007170380975	1385.575694
765	0.007163630707	1385.001442
766	0.007134879802	1378.355233
767	0.007122924321	1375.778158
768	0.007081203416	1370.560208
769	0.007066140034	1367.279437
770	0.007049068838	1362.780411
771	0.007019337897	1357.320159
772	0.006982537744	1350.201901
773	0.006962202023	1345.805242
774	0.00693645596	1340.914381
775	0.006904381344	1334.218833
776	0.006889647429	1331.751481
777	0.006860469484	1326.146067
778	0.00684174792	1321.838835
779	0.006823519545	1317.756372
780	0.006814176384	1315.54428
781	0.006791059434	1310.443697
782	0.006768752465	1305.643717
783	0.006768050351	1305.56081
784	0.006754186168	1302.621034
785	0.006744889294	1300.903619
786	0.006729216331	1298.579849
787	0.006709844309	1293.873426
788	0.006684842597	1289.243522
789	0.00667392043	1286.101653
790	0.006648027161	1281.974488
791	0.006634786792	1278.884911
792	0.006607273696	1274.539017
793	0.006570788061	1267.554461
794	0.006552441909	1265.099462
795	0.006537068925	1261.350697
796	0.006520025549	1258.64506
797	0.006504199542	1255.60253
798	0.006491177602	1253.268615
799	0.006462673789	1246.482324
800	0.006450651286	1244.203259
801	0.006433412002	1241.304295
802	0.006432765926	1241.193956
803	0.006383837014	1234.08485
804	0.006369092627	1231.412407
805	0.006364155532	1230.10983
806	0.00635240656	1227.247295
807	0.006316748631	1220.267645
808	0.00630456012	1218.337054
809	0.006270164566	1211.533496
810	0.006250807737	1207.380184
811	0.006245251245	1205.894122
812	0.006241980417	1205.376758
813	0.006231648533	1202.981251
814	0.006226177935	1201.80046
815	0.006219538954	1200.648739
816	0.00620188301	1196.647319
817	0.006200533166	1196.215101
818	0.006181388266	1192.757946
819	0.006160352818	1190.047145
820	0.006146532197	1187.544107
821	0.006135429228	1185.046507
822	0.006122809894	1182.531055
823	0.006113827819	1180.643449
824	0.006101846842	1177.56768
825	0.006097036609	1176.258767
