iter	MAPE	RMSE
154	0.05212406852	10221.09261
155	0.05198281884	10181.49622
156	0.05179884597	10136.30025
157	0.05155198111	10075.85165
158	0.05129171493	10025.26638
159	0.05108775987	9978.603264
160	0.05079202707	9922.36313
161	0.05055305284	9877.517638
162	0.0503710926	9839.206131
163	0.05025309655	9815.514751
164	0.0500195867	9764.028215
165	0.04981477148	9728.74105
166	0.04949797216	9670.755108
167	0.04939661325	9653.84924
168	0.04923213102	9613.379776
169	0.04895384565	9550.623423
170	0.04873603668	9511.276305
171	0.04839479609	9455.533976
172	0.04815647329	9410.745165
173	0.04803557909	9370.172053
174	0.0478735462	9326.205354
175	0.04781047999	9310.485678
176	0.04764551804	9272.764567
177	0.04742438002	9218.274109
178	0.04729290197	9183.94534
179	0.04717369467	9157.611894
180	0.04698596257	9123.459115
181	0.04667333899	9064.182231
182	0.04646023664	9010.576151
183	0.04605404538	8946.757536
184	0.04578987354	8905.373572
185	0.04571205799	8880.931793
186	0.04557004675	8844.1272
187	0.0454204568	8816.592059
188	0.04522463728	8768.533194
189	0.04505302728	8726.06548
190	0.0448386207	8687.55395
191	0.04479826589	8679.134785
192	0.04461765632	8644.768188
193	0.04438475115	8593.471335
194	0.04411515317	8549.177042
195	0.04387443048	8497.910242
196	0.04364688192	8454.048119
197	0.0434538961	8408.396195
198	0.04327223053	8363.862336
199	0.04317915811	8339.061801
200	0.043060815	8303.671561
201	0.04277306421	8263.842806
202	0.04260281128	8213.768349
203	0.04240033333	8180.746108
204	0.04218735522	8145.355977
205	0.04213417815	8124.88587
206	0.04200304899	8095.730064
207	0.04196504447	8084.687034
208	0.04191935516	8078.383379
209	0.04164016701	8036.99778
210	0.04132369666	7978.725649
211	0.04110662832	7931.162057
212	0.04083626036	7887.311736
213	0.04072419071	7856.03151
214	0.04051689864	7819.178135
215	0.04044736309	7797.835449
216	0.04035225841	7775.87281
217	0.04009876769	7742.784797
218	0.03991943699	7716.945369
219	0.03976235053	7685.881771
220	0.03956505341	7644.034312
221	0.0394190384	7612.029042
222	0.03914584087	7557.864715
223	0.03901528035	7530.3445
224	0.03883024135	7500.34513
225	0.03865177023	7456.95815
226	0.03850800068	7432.694809
227	0.03835911964	7393.093873
228	0.0382620239	7369.980624
229	0.03800368081	7325.502032
230	0.03784304388	7298.68669
231	0.03771726628	7277.268842
232	0.03758416207	7245.638072
233	0.03741279746	7215.78204
234	0.03736362154	7201.34707
235	0.03721703987	7163.294191
236	0.03706632935	7132.336276
237	0.03695384817	7114.915448
238	0.03683632027	7092.422849
239	0.03675119046	7061.681712
240	0.03649289076	7007.018911
241	0.03640239739	6986.118148
242	0.03627296641	6965.890984
243	0.03613235023	6937.605959
244	0.0360013641	6923.963088
245	0.03580363428	6877.72296
246	0.03562957235	6846.223085
247	0.03549572783	6821.983685
248	0.03528753493	6795.282831
249	0.03519563535	6769.290623
250	0.03508697962	6745.256963
251	0.0349108988	6715.445547
252	0.03481504582	6690.713838
253	0.03466396077	6655.087734
254	0.03457291679	6630.481821
255	0.03444640726	6600.918002
256	0.03431949071	6574.617909
257	0.03415069688	6541.777501
258	0.03403998148	6523.242303
259	0.0338755924	6492.31874
260	0.03383689141	6487.123388
261	0.03377529717	6470.021019
262	0.03369463662	6449.561297
263	0.03350290692	6406.336912
264	0.03343981716	6394.430562
265	0.0333762231	6377.176633
266	0.03319458125	6335.89837
267	0.03307611654	6310.587102
268	0.03292667814	6285.606727
269	0.03271873053	6254.011958
270	0.03260676483	6233.844647
271	0.03241575973	6209.798164
272	0.03221958191	6168.839063
273	0.03217563742	6160.171595
274	0.0320897221	6142.316041
275	0.03203842448	6129.426935
276	0.03195765798	6116.95874
277	0.03172441829	6087.724436
278	0.03157043626	6051.138009
279	0.03144855145	6027.192057
280	0.0314196007	6019.722862
281	0.03130796405	5996.414898
282	0.03120830656	5971.545745
283	0.03105344855	5950.956198
284	0.03090154122	5923.895171
285	0.03084847527	5911.255518
286	0.03078468213	5892.193362
287	0.03064752644	5857.216616
288	0.03051306083	5837.673162
289	0.03047859323	5832.253656
290	0.03035053017	5807.151016
291	0.03022668717	5782.187754
292	0.03009249501	5762.427702
293	0.02994039373	5744.084795
294	0.02978939723	5721.707959
295	0.02976069879	5717.887831
296	0.02974031466	5708.991168
297	0.02966370831	5694.497763
298	0.02950758162	5672.805138
299	0.02939786345	5655.599624
300	0.02928786214	5624.81146
301	0.0292576057	5618.400046
302	0.02907142434	5591.720766
303	0.02904871731	5588.912931
304	0.02896643079	5575.333006
305	0.02886980633	5551.962704
306	0.0287224179	5528.515526
307	0.02859910735	5506.304013
308	0.02857066026	5496.839827
309	0.0285192212	5485.280851
310	0.02833229374	5443.976433
311	0.02816377446	5422.940116
312	0.0280846267	5405.544496
313	0.02802075074	5385.541714
314	0.02789316683	5361.928865
315	0.02776599506	5342.946269
316	0.02769668298	5324.458518
317	0.02754326533	5304.822852
318	0.02749546487	5296.140083
319	0.02741538012	5283.509431
320	0.02730659436	5251.74096
321	0.0272308478	5226.496446
322	0.02718659699	5221.096759
323	0.02707250714	5202.680933
324	0.02702538819	5194.599076
325	0.02692140147	5177.354419
326	0.02681666793	5155.122618
327	0.02678055495	5142.800206
328	0.0266928432	5132.959713
329	0.02658559511	5111.157319
330	0.02655756887	5105.150318
331	0.02652435177	5096.820706
332	0.02644001305	5077.706839
333	0.02633903609	5059.319227
334	0.02629572674	5050.752455
335	0.02618819907	5029.230725
336	0.02611040516	5013.636312
337	0.02598147849	4994.817392
338	0.02589330389	4972.011018
339	0.02575647043	4947.366125
340	0.02571849352	4938.697619
341	0.02568929675	4930.016007
342	0.02563717243	4921.32407
343	0.02556974905	4901.51616
344	0.02555327815	4897.970596
345	0.02546771992	4882.802812
346	0.02545220533	4880.484774
347	0.02534952122	4862.530576
348	0.02519133658	4842.354812
349	0.02510519641	4827.437841
350	0.02498462447	4805.854504
351	0.02496838349	4804.077107
352	0.02485146435	4773.04787
353	0.02480200383	4762.295914
354	0.02474627679	4749.751384
355	0.02465577461	4729.75142
356	0.02458657881	4717.837055
357	0.02457099727	4715.049914
358	0.02447154041	4696.142351
359	0.02443729139	4689.217226
360	0.02436321545	4669.905198
361	0.02431104966	4659.363725
362	0.02417373456	4636.370182
363	0.02407968828	4619.989368
364	0.02404217693	4611.970414
365	0.02399578328	4601.469266
366	0.02395053885	4592.820929
367	0.02386380597	4571.719163
368	0.02371049588	4546.779802
369	0.02359734956	4527.562779
370	0.0234581131	4503.256418
371	0.02331866888	4480.507273
372	0.02330163059	4475.976486
373	0.02321731844	4461.684426
374	0.023205018	4459.557378
375	0.02311957189	4444.07477
376	0.023072464	4432.93898
377	0.02298906721	4415.141281
378	0.02289613698	4402.28599
379	0.02284106664	4389.440875
380	0.02280577475	4383.816272
381	0.02275804326	4373.633116
382	0.02265934392	4357.652899
383	0.02260365634	4346.648796
384	0.02251307476	4326.094654
385	0.02241018104	4306.923325
386	0.02227998428	4292.490488
387	0.0222252075	4279.982154
388	0.02220682564	4275.686949
389	0.02212870014	4251.892586
390	0.02204847341	4236.093799
391	0.02200589247	4227.265448
392	0.02199538527	4223.737625
393	0.02194110361	4206.889838
394	0.02192891818	4204.736151
395	0.02189032927	4193.507761
396	0.02186938533	4187.833037
397	0.02180710156	4176.727454
398	0.02176834872	4165.321549
399	0.02166274652	4149.396201
400	0.02165240635	4147.937897
401	0.02159824528	4136.30885
402	0.02143857314	4111.720312
403	0.02137005653	4097.19113
404	0.0212955744	4085.716125
405	0.02120714212	4064.54439
406	0.0211246943	4047.109552
407	0.02104656986	4031.788357
408	0.02095272334	4015.228802
409	0.02089938615	4007.005015
410	0.02086163155	3996.508293
411	0.02080615065	3983.87413
412	0.02071998723	3966.330495
413	0.02058391529	3943.980202
414	0.02055090142	3938.025687
415	0.02048387974	3924.492526
416	0.02043200347	3914.334498
417	0.02031933444	3891.692475
418	0.02027508715	3881.570588
419	0.02015088235	3862.147418
420	0.02003129658	3847.425683
421	0.01998447044	3838.282115
422	0.01991445965	3822.334709
423	0.01983047491	3810.260217
424	0.0197375659	3793.470559
425	0.01970897565	3787.294968
426	0.01959604414	3763.480442
427	0.01950467719	3747.653883
428	0.01945502805	3738.50061
429	0.01944430113	3737.044915
430	0.01940038959	3726.412242
431	0.01933793716	3707.622399
432	0.01923243693	3689.32586
433	0.0192162989	3686.298459
434	0.01920580509	3684.941259
435	0.01919664409	3682.149993
436	0.01916773507	3673.221072
437	0.01910252737	3662.187526
438	0.01900960763	3643.369678
439	0.01895812609	3632.635472
440	0.01890895003	3622.88409
441	0.01883659706	3612.659907
442	0.01880261739	3603.182615
443	0.01877217353	3594.6878
444	0.0186792154	3581.172932
445	0.01860093135	3570.850559
446	0.01850451307	3555.953825
447	0.01847525744	3548.272639
448	0.01844531658	3540.38774
449	0.01836661812	3522.599575
450	0.01836015196	3521.502297
451	0.01829282395	3512.294156
452	0.0182200326	3504.083971
453	0.01821190488	3502.492893
454	0.0181996778	3500.973284
455	0.01813928921	3490.591136
456	0.01806263559	3473.006406
457	0.01796574335	3461.725383
458	0.01790701608	3453.549341
459	0.01782832576	3437.055408
460	0.0177621577	3426.412654
461	0.01771767859	3420.221872
462	0.01771024774	3419.000279
463	0.01768131765	3412.728964
464	0.01762494099	3403.518947
465	0.01756418216	3391.03408
466	0.0175271563	3383.275277
467	0.0174588267	3372.843271
468	0.0173708624	3357.090819
469	0.01729542462	3345.82164
470	0.01723192305	3335.477208
471	0.01719797479	3327.131282
472	0.01711488564	3313.230896
473	0.01707291319	3302.584611
474	0.01703689843	3293.230275
475	0.01702805128	3291.734947
476	0.01694239713	3278.856467
477	0.01691241685	3271.72135
478	0.01685712604	3262.859696
479	0.01684894824	3261.98934
480	0.01678115729	3247.483505
481	0.01673786093	3240.075448
482	0.01662253681	3221.661959
483	0.01657266029	3215.709805
484	0.01651774705	3201.344205
485	0.0165099538	3200.310344
486	0.01649173138	3194.178025
487	0.01646314035	3187.700435
488	0.01641621347	3179.951746
489	0.01638898906	3172.934992
490	0.01631751635	3161.363773
491	0.01619319777	3143.848075
492	0.01618386332	3140.668102
493	0.01608234481	3124.164749
494	0.01602193725	3110.521482
495	0.01596889568	3103.381945
496	0.01590265495	3093.598673
497	0.01583547259	3078.847945
498	0.01577657436	3066.483499
499	0.01570786217	3053.84123
500	0.01566823398	3044.248864
501	0.01559755459	3035.693296
502	0.01555464087	3025.082948
503	0.01550882607	3015.004145
504	0.01543731341	3004.938623
505	0.01542953274	3004.023239
